Theta,Phi,Power
1762,120,50,-1.8842385678305955
1763,120,55,-2.6996456609265027
1764,120,60,-2.24552336981872
1765,120,65,-0.8473956050626982
1766,120,70,0.8173256547111555
1767,120,75,2.013300114013404
1768,120,80,2.245529487855228
1769,120,85,1.4488973227052904
1770,120,90,-2.3834921260428484e-05
1771,120,95,-1.4489343157746495
1772,120,100,-2.2455389439647053
1773,120,105,-2.013276869715529
1774,120,110,-0.8172787741971018
1775,120,115,0.8474460794225287
1776,120,120,2.245554332139461
1777,120,125,2.699640571499534
1778,120,130,1.8841950932309497
1779,120,135,-5.0561603981604604e-05
1780,120,140,-2.2455833998812222
1781,120,145,-3.855514744186667
1782,120,150,-3.8893536136497935
1783,120,155,-1.817202459029524
1784,120,160,2.245664662963583
1785,120,165,7.513854798074576
1786,120,170,12.735190379105498
1787,120,175,16.561252859893347
1788,120,180,17.964269524211318
1789,120,185,16.56108621221172
1790,120,190,12.734902412144457
1791,120,195,7.513521794441616
1792,120,200,2.2453699766338526
1793,120,205,-1.8173937634484494
1794,120,210,-3.8894132002865267
1795,120,215,-3.8554566573825073
1796,120,220,-2.2454555755294683
1797,120,225,8.426889273546005e-05
1798,120,230,1.8842820414007575
1799,120,235,2.69965074913695
1800,120,240,2.245492406596689
1801,120,245,0.8473451304518483
1802,120,250,-0.8173725347720803
1803,120,255,-2.013323357385093
1804,120,260,-2.245520030758443
1805,120,265,-1.4488603290103486
1806,120,270,7.150476376664757e-05
1807,120,275,1.448971308218409
1808,120,280,2.2455483990868697
1809,120,285,2.013253624491476
1810,120,290,0.8172318932299192
1811,120,295,-0.8474965535313428
1812,120,300,-2.2455852935589173
1813,120,305,-2.6996354808560423
1814,120,310,-1.8841516176018394
1815,120,315,0.0001179773889991177
1816,120,320,2.245647311169198
1817,120,325,3.85554378535337
1818,120,330,3.889323817332524
1819,120,335,1.81710680397782
1820,120,340,-2.2458120078568986
1821,120,345,-7.514021299838014
1822,120,350,-12.735334360612255
1823,120,355,-16.561336180295708
1824,120,360,-17.964269520226686
1825,125,0,-11.623134874278653
1826,125,5,-10.715309460982603
1827,125,10,-8.23975401191531
1828,125,15,-4.861461934020909
1829,125,20,-1.4528812667137139
1830,125,25,1.1758174210582135
1831,125,30,2.516485730985127
1832,125,35,2.4945534384809145
1833,125,40,1.452882669944044
1834,125,45,-1.0904660539710215e-05
1835,125,50,-1.219128836720952
1836,125,55,-1.746708686657131
1837,125,60,-1.452885181534472
1838,125,65,-0.5482768667833653
1839,125,70,0.5288211862669963
1840,125,75,1.302633471086021
1841,125,80,1.452889139990083
1842,125,85,0.9374569323201605
1843,125,90,-1.5421529059888205e-05
1844,125,95,-0.9374808673559805
1845,125,100,-1.4528952582258223
1846,125,105,-1.302618431698593
1847,125,110,-0.5287908539154889
1848,125,115,0.5483095244036025
1849,125,120,1.452905214591173
1850,125,125,1.7467053937263497
1851,125,130,1.2191007080439373
1852,125,135,-3.271406842914224e-05
1853,125,140,-1.4529240218286448
1854,125,145,-2.4945722294881727
1855,125,150,-2.516466453642618
1856,125,155,-1.1757555321212887
1857,125,160,1.4529766001851003
1858,125,165,4.86156966302495
1859,125,170,8.239847170825247
1860,125,175,10.715363371937173
1861,125,180,11.62313487341928
1862,125,185,10.715255548544892
1863,125,190,8.239660852154023
1864,125,195,4.861354204993995
1865,125,200,1.4527859339878921
1866,125,205,-1.175879308769154
1867,125,210,-2.5165050070340858
1868,125,215,-2.49453464650946
1869,125,220,-1.4528413176764643
1870,125,225,5.452315801529679e-05
1871,125,230,1.219156964731876
1872,125,235,1.746711978800806
1873,125,240,1.4528651478946235
1874,125,245,0.5482442090007151
1875,125,250,-0.5288515183253228
1876,125,255,-1.3026485098741938
1877,125,260,-1.4528830211155415
1878,125,265,-0.9374329968795796
1879,125,270,4.62645871701937e-05
1880,125,275,0.9375048019870288
1881,125,280,1.4529013758227562
1882,125,285,1.3026033917119144
1883,125,290,0.5287605212708006
1884,125,295,-0.5483421818614286
1885,125,300,-1.4529252470647296
1886,125,305,-1.7467021000084604
1887,125,310,-1.2190725787008447
1888,125,315,7.633302887726518e-05
1889,125,320,1.4529653733302508
1890,125,325,2.4945910195312084
1891,125,330,2.516447175006552
1892,125,335,1.175693641958386
1893,125,340,-1.4530719344020364
1894,125,345,-4.861677392006108
1895,125,350,-8.239940328883806
1896,125,355,-10.715417281408584
1897,125,360,-11.623134870841168
1898,130,0,-5.518564066839815
1899,130,5,-5.087536400124341
1900,130,10,-3.9121640505420925
1901,130,15,-2.3081801451660757
1902,130,20,-0.6898154790936823
1903,130,25,0.5582679577585837
1904,130,30,1.1948056939837857
1905,130,35,1.1843924308988834
1906,130,40,0.6898161453353254
1907,130,45,-5.177438657164821e-06
1908,130,50,-0.5788318438999451
1909,130,55,-0.8293222007390014
1910,130,60,-0.6898173378167719
1911,130,65,-0.2603171217092135
1912,130,70,0.25107973260938055
1913,130,75,0.6184791231930253
1914,130,80,0.6898192172573128
1915,130,85,0.44509645606542886
1916,130,90,-7.3220088251713375e-06
1917,130,95,-0.44510782021374534
1918,130,100,-0.6898221221428077
1919,130,105,-0.618471982621747
1920,130,110,-0.2510653310708196
1921,130,115,0.26033262726528755
1922,130,120,0.6898268493390981
1923,130,125,0.8293206372839025
1924,130,130,0.5788184886470036
1925,130,135,-1.553235718813832e-05
1926,130,140,-0.6898357788530401
1927,130,145,-1.18440135270686
1928,130,150,-1.1947965412680317
1929,130,155,-0.5582385734257733
1930,130,160,0.6898607426026454
1931,130,165,2.3082312939669016
1932,130,170,3.912208281588058
1933,130,175,5.087561996580023
1934,130,180,5.518564066431792
1935,130,185,5.087510802964477
1936,130,190,3.9121198190919135
1937,130,195,2.30812899635439
1938,130,200,0.6897702159387068
1939,130,205,-0.5582973415093077
1940,130,210,-1.1948148460853734
1941,130,215,-1.1843835086331147
1942,130,220,-0.6897965116357757
1943,130,225,2.5887124591464378e-05
1944,130,230,0.5788451988366328
1945,130,235,0.8293237638203891
1946,130,240,0.6898078260175722
1947,130,245,0.2603016160760272
1948,130,250,-0.2510941340087418
1949,130,255,-0.6184862634797825
1950,130,260,-0.6898163120685199
1951,130,265,-0.44508509172493527
1952,130,270,2.1966026471017306e-05
1953,130,275,0.44511918416987983
1954,130,280,0.6898250267250035
1955,130,285,0.6184648417659497
1956,130,290,0.2510509293930589
1957,130,295,-0.26034813274425017
1958,130,300,-0.6898363605845527
1959,130,305,-0.8293190734550916
1960,130,310,-0.5788051330778138
1961,130,315,3.6242262937800144e-05
1962,130,320,0.689855412188912
1963,130,325,1.1844102740570321
1964,130,330,1.194787387938108
1965,130,335,0.5582091885108791
1966,130,340,-0.6899060064655889
1967,130,345,-2.308282442756863
1968,130,350,-3.912252512229796
1969,130,355,-5.087587592331515
1970,130,360,-5.518564065207727
1971,135,0,0.00011676739273829772
1972,135,5,0.00010764727086767148
1973,135,10,8.277754695124714e-05
1974,135,15,4.883882369706508e-05
1975,135,20,1.4595817678060313e-05
1976,135,25,-1.1812401394142611e-05
1977,135,30,-2.5280914387436193e-05
1978,135,35,-2.5060579973339533e-05
1979,135,40,-1.4595831775078789e-05
1980,135,45,1.0954951428258151e-10
1981,135,50,1.2247513017421999e-05
1982,135,55,1.7547642819291242e-05
1983,135,60,1.4595857006814381e-05
1984,135,65,5.508054490074888e-06
1985,135,70,-5.3126004140086226e-06
1986,135,75,-1.3086410487152954e-05
1987,135,80,-1.4595896773929363e-05
1988,135,85,-9.417803628322902e-06
1989,135,90,1.5492651163723103e-10
1990,135,95,9.418044082534095e-06
1991,135,100,1.4595958238451898e-05
1992,135,105,1.3086259399681514e-05
1993,135,110,5.312295691604603e-06
1994,135,115,-5.508382572404602e-06
1995,135,120,-1.4596058261280136e-05
1996,135,125,-1.7547609738117706e-05
1997,135,130,-1.2247230433393536e-05
1998,135,135,3.286494149514262e-10
1999,135,140,1.4596247201020401e-05
2000,135,145,2.5060768750029143e-05
2001,135,150,2.5280720724964913e-05
2002,135,155,1.1811779650535383e-05
2003,135,160,-1.4596775409430974e-05
2004,135,165,-4.883990595542827e-05
2005,135,170,-8.277848283671532e-05
2006,135,175,-0.00010764781246352088
2007,135,180,-0.00011676739272966434
2008,135,185,-0.00010764672925692227
2009,135,190,-8.277661105722618e-05
2010,135,195,-4.88377414384721e-05
2011,135,200,-1.4594859954179684e-05
2012,135,205,1.181302312543346e-05
2013,135,210,2.5281108036912306e-05
2014,135,215,2.5060391186963496e-05
2015,135,220,1.4595416345289725e-05
2016,135,225,-5.477461179077594e-10
2017,135,230,-1.2247795594758842e-05
2018,135,235,-1.7547675892557414e-05
2019,135,240,-1.4595655746490257e-05
2020,135,245,-5.507726406113554e-06
2021,135,250,5.312905133467314e-06
2022,135,255,1.3086561568604203e-05
2023,135,260,1.459583530298934e-05
2024,135,265,9.417563170045432e-06
2025,135,270,-4.647795348165471e-10
2026,135,275,-9.418284532678906e-06
2027,135,280,-1.459601969655692e-05
2028,135,285,-1.3086108306189934e-05
2029,135,290,-5.311990966255255e-06
2030,135,295,5.508710653102714e-06
2031,135,300,1.459625950988756e-05
2032,135,305,1.754757664903679e-05
2033,135,310,1.224694784267357e-05
2034,135,315,-7.668506696536641e-10
2035,135,320,-1.4596662623114402e-05
2036,135,325,-2.506095751703206e-05
2037,135,330,-2.5280527049498413e-05
2038,135,335,-1.1811157894611835e-05
2039,135,340,1.459773314829151e-05
2040,135,345,4.884098821356157e-05
2041,135,350,8.277941871363047e-05
2042,135,355,0.00010764835404447032
2043,135,360,0.00011676739270376433
2044,140,0,4.6308301968344745
2045,140,5,4.269139019469901
2046,140,10,3.282840826127254
2047,140,15,1.9368789030095903
2048,140,20,0.5788495543660754
2049,140,25,-0.4684631881412574
2050,140,30,-1.0026054277953331
2051,140,35,-0.9938672755229138
2052,140,40,-0.5788501134339565
2053,140,45,4.3445793118402015e-06
2054,140,50,0.4857191017728289
2055,140,55,0.6959147784772587
2056,140,60,0.5788511140890227
2057,140,65,0.2184416767411703
2058,140,70,-0.21069024360289162
2059,140,75,-0.5189885928848282
2060,140,80,-0.5788526911967458
2061,140,85,-0.37349681625280395
2062,140,90,6.144167062014132e-06
2063,140,95,0.3735063523278677
2064,140,100,0.5788551287930671
2065,140,105,0.5189826009686889
2066,140,110,0.21067815874189494
2067,140,115,-0.21845468802389112
2068,140,120,-0.5788590955574396
2069,140,125,-0.6959134665245486
2070,140,130,-0.4857078948885998
2071,140,135,1.3033772521923275e-05
2072,140,140,0.5788665886412029
2073,140,145,0.9938747621403178
2074,140,150,1.0025977474147152
2075,140,155,0.468438530666225
2076,140,160,-0.5788875366421861
2077,140,165,-1.9369218238506873
2078,140,170,-3.2828779420256673
2079,140,175,-4.269160498397837
2080,140,180,-4.630830196492088
2081,140,185,-4.2691175399510595
2082,140,190,-3.2828037098896496
2083,140,195,-1.9368359821593806
2084,140,200,-0.5788115723870089
2085,140,205,0.4684878451278395
2086,140,210,1.002613107660581
2087,140,215,0.9938597885213596
2088,140,220,0.5788336380741258
2089,140,225,-2.1722838915235744e-05
2090,140,230,-0.48573030839167775
2091,140,235,-0.6959160901163739
2092,140,240,-0.5788431323882711
2093,140,245,-0.21842866539374176
2094,140,250,0.21070232834708072
2095,140,255,0.5189945845622154
2096,140,260,0.578850253345916
2097,140,265,0.3734872800164774
2098,140,270,-1.8432501182269042e-05
2099,140,275,-0.37351588824166443
2100,140,280,-0.5788575661348789
2101,140,285,-0.5189766088137991
2102,140,290,-0.21066607376409066
2103,140,295,0.21846769924190484
2104,140,300,0.5788670767935233
2105,140,305,0.695912154258243
2106,140,310,0.4856966877389951
2107,140,315,-3.0412216580478706e-05
2108,140,320,-0.5788830636958582
2109,140,325,-0.9938822483735613
2110,140,330,-1.002590066518725
2111,140,335,-0.46841387270274476
2112,140,340,0.5789255192153347
2113,140,345,1.9369647446826677
2114,140,350,3.2829150575848787
2115,140,355,4.2691819767348615
2116,140,360,4.630830195464929
2117,145,0,8.138770321711952
2118,145,5,7.503091340873461
2119,145,10,5.769653895937023
2120,145,15,3.4041007470626377
2121,145,20,1.0173388730666946
2122,145,25,-0.8233327784432495
2123,145,30,-1.7620977132147786
2124,145,35,-1.7467402478449667
2125,145,40,-1.0173398556389084
2126,145,45,7.635679059815171e-06
2127,145,50,0.8536603680479519
2128,145,55,1.2230831848214088
2129,145,60,1.0173416143088247
2130,145,65,0.38391531542256213
2131,145,70,-0.3702920273089789
2132,145,75,-0.9121321183327913
2133,145,80,-1.017344386105022
2134,145,85,-0.6564276110685642
2135,145,90,1.079848804867508e-05
2136,145,95,0.6564443708981014
2137,145,100,1.017348670225958
2138,145,105,0.9121215874285749
2139,145,110,0.3702707879406927
2140,145,115,-0.38393818299428345
2141,145,120,-1.017355641888225
2142,145,125,-1.223080879040085
2143,145,130,-0.8536406717401872
2144,145,135,2.290709796569239e-05
2145,145,140,1.0173688111224999
2146,145,145,1.7467534057144949
2147,145,150,1.7620842148027933
2148,145,155,0.8232894424716263
2149,145,160,-1.0174056276243917
2150,145,165,-3.40417618124028
2151,145,170,-5.769719127819781
2152,145,175,-7.50312909048936
2153,145,180,-8.138770321110199
2154,145,185,-7.503053590219033
2155,145,190,-5.769588663458131
2156,145,195,-3.4040253128689786
2157,145,200,-1.0172721190310579
2158,145,205,0.8233761135564122
2159,145,210,1.7621112107209922
2160,145,215,1.7467270893002869
2161,145,220,1.0173108998871467
2162,145,225,-3.8178293988733266e-05
2163,145,230,-0.8536800638893058
2164,145,235,-1.2230854900515833
2165,145,240,-1.0173275863210918
2166,145,245,-0.3838924477371157
2167,145,250,0.3703132664719737
2168,145,255,0.9121426488173963
2169,145,260,1.017340101536783
2170,145,265,0.6564108509556045
2171,145,270,-3.2395464139393495e-05
2172,145,275,-0.6564611304442086
2173,145,280,-1.0173529538995885
2174,145,285,-0.9121110561047503
2175,145,290,-0.3702495483671149
2176,145,295,0.38396105045228096
2177,145,300,1.017369669059295
2178,145,305,1.2230785727076114
2179,145,310,0.85362097496602
2180,145,315,-5.345003707798952e-05
2181,145,320,-1.0173977663379103
2182,145,325,-1.746766562908854
2183,145,330,-1.7620707154850312
2184,145,335,-0.8232461056415469
2185,145,340,1.0174723827041388
2186,145,345,3.4042516154019005
2187,145,350,5.769784359106385
2188,145,355,7.503166839066723
2189,145,360,8.13877031930495
2190,150,0,10.371789724721687
2191,150,5,9.561700674279558
2192,150,10,7.352663194517161
2193,150,15,4.338077590924707
2194,150,20,1.296464263413886
2195,150,25,-1.0492290744098578
2196,150,30,-2.245561212990752
2197,150,35,-2.2259901481708666
2198,150,40,-1.2964655155726261
2199,150,45,9.730666241138637e-06
2200,150,50,1.0878775888418837
2201,150,55,1.5586582625349494
2202,150,60,1.296467756765564
2203,150,65,0.48924945246832374
2204,150,70,-0.4718883679201528
2205,150,75,-1.1623921254141882
2206,150,80,-1.2964712890543721
2207,150,85,-0.8365304440821766
2208,150,90,1.3761249299171712e-05
2209,150,95,0.836551802275234
2210,150,100,1.296476748601668
2211,150,105,1.1623787051652037
2212,150,110,0.4718613011455612
2213,150,115,-0.48927859417352404
2214,150,120,-1.2964856330660535
2215,150,125,-1.5586553241206564
2216,150,130,-1.0878524884944831
2217,150,135,2.9192076187473242e-05
2218,150,140,1.296502415518849
2219,150,145,2.2260069161407903
2220,150,150,2.2455440110443647
2221,150,155,1.0491738484276238
2222,150,160,-1.2965493332964646
2223,150,165,-4.338173721838548
2224,150,170,-7.352746323951286
2225,150,175,-9.561748781187953
2226,150,180,-10.371789723954835
2227,150,185,-9.561652566047698
2228,150,190,-7.352580064323343
2229,150,195,-4.337981459990455
2230,150,200,-1.296379194196605
2231,150,205,1.049284299298097
2232,150,210,2.2455784137828525
2233,150,215,2.225973379340551
2234,150,220,1.296428615284656
2235,150,225,-4.865320209901875e-05
2236,150,230,-1.0879026885949052
2237,150,235,-1.5586612002468756
2238,150,240,-1.2964498799447084
2239,150,245,-0.48922031061819576
2240,150,250,0.47191543443312756
2241,150,255,1.162405545128433
2242,150,260,1.2964658289370472
2243,150,265,0.8365090855279346
2244,150,270,-4.1283747889063855e-05
2245,150,275,-0.8365731601070976
2246,150,280,-1.2964822075789322
2247,150,285,-1.162365284381484
2248,150,290,-0.4718342341093525
2249,150,295,0.4893077357337984
2250,150,300,1.2965035088461803
2251,150,305,1.5586523850039957
2252,150,310,1.0878273875527142
2253,150,315,-6.811502517432822e-05
2254,150,320,-1.29653931512331
2255,150,325,-2.2260236832503004
2256,150,330,-2.245526807943685
2257,150,335,-1.049118621351401
2258,150,340,1.296634403844327
2259,150,345,4.33826985273197
2260,150,350,7.3528294526256905
2261,150,355,9.561796886772866
2262,150,360,10.371789721654281
2263,155,0,11.270106619640154
2264,155,5,10.389854492263861
2265,155,10,7.989488828817917
2266,155,15,4.713805261348476
2267,155,20,1.4087530566109514
2268,155,25,-1.1401044420366666
2269,155,30,-2.440052774210417
2270,155,35,-2.41878662892266
2271,155,40,-1.4087544172211142
2272,155,45,1.057345443056678e-05
2273,155,50,1.1821003646209265
2274,155,55,1.6936560871921573
2275,155,60,1.40875685252727
2276,155,65,0.5316241110997393
2277,155,70,-0.5127593559240626
2278,155,75,-1.2630687214977798
2279,155,80,-1.4087606907531245
2280,155,85,-0.9089836513855893
2281,155,90,1.4953132577634783e-05
2282,155,95,0.9090068594450804
2283,155,100,1.408766623160332
2284,155,105,1.2630541389000864
2285,155,110,0.5127299448538815
2286,155,115,-0.5316557768135074
2287,155,120,-1.4087762771220438
2288,155,125,-1.6936528942772169
2289,155,130,-1.1820730902932644
2290,155,135,3.1720447465040574e-05
2291,155,140,1.4087945131292676
2292,155,145,2.418804849192628
2293,155,150,2.4400340823766067
2294,155,155,1.1400444328459225
2295,155,160,-1.4088454945288253
2296,155,165,-4.713909718310793
2297,155,170,-7.989579158222069
2298,155,175,-10.38990676578667
2299,155,180,-11.270106618806885
2300,155,185,-10.38980221730296
2301,155,190,-7.989398498588273
2302,155,195,-4.713700804363981
2303,155,200,-1.4086606194159974
2304,155,205,1.1401644500386636
2305,155,210,2.4400714647899657
2306,155,215,2.4187684077177805
2307,155,220,1.4087143209416142
2308,155,225,-5.2867131864028906e-05
2309,155,230,-1.1821276383027295
2310,155,235,-1.6936592793438985
2311,155,240,-1.4087374273670603
2312,155,245,-0.5315924452284911
2313,155,250,0.5127887667099678
2314,155,255,1.263083303514419
2315,155,260,1.4087547577265167
2316,155,265,0.908960442933631
2317,155,270,-4.485939772372109e-05
2318,155,275,-0.909030067112094
2319,155,280,-1.408772554948137
2320,155,285,-1.2630395557213434
2321,155,290,-0.5127005334994243
2322,155,295,0.5316874423697971
2323,155,300,1.4087957011513854
2324,155,305,1.6936497005990752
2325,155,310,1.1820458153197546
2326,155,315,-7.401457380922283e-05
2327,155,320,-1.4088346086660588
2328,155,325,-2.4188230685276606
2329,155,330,-2.4400153892885292
2330,155,335,-1.1399844224664368
2331,155,340,1.4089379331696046
2332,155,345,4.714014175250923
2333,155,350,7.9896694868007
2334,155,355,10.38995903787137
2335,155,360,11.270106616307075
2336,160,0,10.869675704785356
2337,160,5,10.020699249997103
2338,160,10,7.705619436192074
2339,160,15,4.546322076232929
2340,160,20,1.358699557180861
2341,160,25,-1.0995961238669723
2342,160,30,-2.353356827344365
2343,160,35,-2.3328462757967916
2344,160,40,-1.3587008694480585
2345,160,45,1.0197775816894308e-05
2346,160,50,1.1400999163172296
2347,160,55,1.6334798812934588
2348,160,60,1.3587032182269165
2349,160,65,0.5127353164901516
2350,160,70,-0.49454083280599254
2351,160,75,-1.218191438545333
2352,160,80,-1.3587069200792352
2353,160,85,-0.8766871374841078
2354,160,90,1.4421842434596315e-05
2355,160,95,0.8767095209529532
2356,160,100,1.3587126417058952
2357,160,105,1.2181773740725454
2358,160,110,0.49451246672164306
2359,160,115,-0.5127658571097957
2360,160,120,-1.3587219526588978
2361,160,125,-1.6334768018239267
2362,160,130,-1.1400736110561738
2363,160,135,3.0593408633314296e-05
2364,160,140,1.3587395407342695
2365,160,145,2.3328638486940583
2366,160,150,2.353338799638088
2367,160,155,1.0995382468242156
2368,160,160,-1.3587887107464862
2369,160,165,-4.546422821802055
2370,160,170,-7.705706556160222
2371,160,175,-10.020749666222969
2372,160,180,-10.86967570398169
2373,160,185,-10.02064883238424
2374,160,190,-7.705532315427764
2375,160,195,-4.546221330642415
2376,160,200,-1.35861040431247
2377,160,205,1.0996539997632182
2378,160,210,2.3533748538409442
2379,160,215,2.332828701997832
2380,160,220,1.358662197803695
2381,160,225,-5.09887437801779e-05
2382,160,230,-1.1401262209553735
2383,160,235,-1.6334829600269076
2384,160,240,-1.3586844832495895
2385,160,245,-0.5127047757186226
2386,160,250,0.49456919861616633
2387,160,255,1.218205502457711
2388,160,260,1.3587011978551824
2389,160,265,0.8766647536367396
2390,160,270,-4.326552729493197e-05
2391,160,275,-0.8767319040432662
2392,160,280,-1.3587183627351598
2393,160,285,-1.2181633090393538
2394,160,290,-0.494484100363118
2395,160,295,0.5127963975775569
2396,160,300,1.3587406865455371
2397,160,305,1.6334737216183102
2398,160,310,1.1400473051722182
2399,160,315,-7.138480955735975e-05
2400,160,320,-1.3587782116623126
2401,160,325,-2.3328814206896076
2402,160,330,-2.3533207707221084
2403,160,335,-1.099480368634954
2404,160,340,1.358877865009331
2405,160,345,4.54652356734978
2406,160,350,7.705793675332181
2407,160,355,10.020800081061823
2408,160,360,10.869675701570701
2409,165,0,9.298998354510342
2410,165,5,8.572699716859322
2411,165,10,6.592150897941436
2412,165,15,3.8893746836763503
2413,165,20,1.1623663198099294
2414,165,25,-0.9407035521734399
2415,165,30,-2.0132947715649503
2416,165,35,-1.9957480120965871
2417,165,40,-1.162367442453405
2418,165,45,8.724188569785681e-06
2419,165,50,0.9753545122918319
2420,165,55,1.3974406542401598
2421,165,60,1.1623694518317276
2422,165,65,0.4386446287668166
2423,165,70,-0.42307926339297436
2424,165,75,-1.0421617433834314
2425,165,80,-1.1623726187632493
2426,165,85,-0.7500051032153662
2427,165,90,1.2337873981767223e-05
2428,165,95,0.7500242522539958
2429,165,100,1.1623775136100083
2430,165,105,1.0421497112388802
2431,165,110,0.4230549962318508
2432,165,115,-0.4386707562410422
2433,165,120,-1.162385479122412
2434,165,125,-1.3974380197565848
2435,165,130,-0.9753320081632898
2436,165,135,2.6172635161029393e-05
2437,165,140,1.1624005257059886
2438,165,145,1.9957630456953075
2439,165,150,2.0132793488775076
2440,165,155,0.9406540384124066
2441,165,160,-1.1624425906097733
2442,165,165,-3.889460871425365
2443,165,170,-6.592225429000362
2444,165,175,-8.572742847897826
2445,165,180,-9.298998353822807
2446,165,185,-8.57265658463424
2447,165,190,-6.592076366201395
2448,165,195,-3.889288495909036
2449,165,200,-1.162290049606569
2450,165,205,0.9407530649536345
2451,165,210,2.0133101932174986
2452,165,215,1.9957329777264692
2453,165,220,1.1623343588944222
2454,165,225,-4.3620827096219854e-05
2455,165,230,-0.9753770158874736
2456,165,235,-1.3974432880940166
2457,165,240,-1.1623534240745004
2458,165,245,-0.4386185011626538
2459,165,250,0.423103530319541
2460,165,255,1.0421737750485534
2461,165,260,1.162367723405421
2462,165,265,0.7499859538529108
2463,165,270,-3.701362193772453e-05
2464,165,275,-0.7500434009687912
2465,165,280,-1.1623824079456964
2466,165,285,-1.0421376786149033
2467,165,290,-0.4230307288361702
2468,165,295,0.4386968835853319
2469,165,300,1.162401505946557
2470,165,305,1.3974353846432903
2471,165,310,0.9753095035018571
2472,165,315,-6.106964408502844e-05
2473,165,320,-1.16243360865216
2474,165,325,-1.9957780785226094
2475,165,330,-2.0132639251551647
2476,165,335,-0.9406045236705391
2477,165,340,1.162518862006088
2478,165,345,3.8895470591560724
2479,165,350,6.592299959378147
2480,165,355,8.572785977749747
2481,165,360,9.298998351760208
2482,170,0,6.769595157711971
2483,170,5,6.240855657708689
2484,170,10,4.799032228666402
2485,170,15,2.831433130899762
2486,170,20,0.8461932253441214
2487,170,25,-0.6848245336603354
2488,170,30,-1.4656622161915192
2489,170,35,-1.4528883180358159
2490,170,40,-0.8461940426194391
2491,170,45,6.351138310325807e-06
2492,170,50,0.7100501507520687
2493,170,55,1.017325428554953
2494,170,60,0.8461955054305124
2495,170,65,0.3193297215087602
2496,170,70,-0.3079982621358622
2497,170,75,-0.758685271531338
2498,170,80,-0.8461978109308982
2499,170,85,-0.5459976140896267
2500,170,90,8.981871894075624e-06
2501,170,95,0.5460115544339778
2502,170,100,0.8462013743395208
2503,170,105,0.7586765122279823
2504,170,110,0.3079805958399698
2505,170,115,-0.31934874209745784
2506,170,120,-0.846207173167754
2507,170,125,-1.0173235106723408
2508,170,130,-0.7100337679295539
2509,170,135,1.9053465491229925e-05
2510,170,140,0.8462181269581983
2511,170,145,1.452899262373391
2512,170,150,1.4656509886005196
2513,170,155,0.6847884880450815
2514,170,160,-0.8462487498659691
2515,170,165,-2.8314958748799346
2516,170,170,-4.799086486671014
2517,170,175,-6.240887056753865
2518,170,180,-6.769595157211452
2519,170,185,-6.240824257799696
2520,170,190,-4.798977970165944
2521,170,195,-2.831370386906267
2522,170,200,-0.8461377012565086
2523,170,205,0.6848605785615463
2524,170,210,1.465673443029124
2525,170,215,1.4528773731366695
2526,170,220,0.8461699580576238
2527,170,225,-3.175560728459882e-05
2528,170,230,-0.7100665331866364
2529,170,235,-1.0173273459791352
2530,170,240,-0.8461838373536317
2531,170,245,-0.3193107008254694
2532,170,250,0.308015928260999
2533,170,255,0.7586940304856729
2534,170,260,0.8461942471502214
2535,170,265,0.5459836735095329
2536,170,270,-2.694561567671078e-05
2537,170,275,-0.54602549454258
2538,170,280,-0.8462049373760878
2539,170,285,-0.7586677525756086
2540,170,290,-0.30796292937332176
2541,170,295,0.3193677625915632
2542,170,300,0.8462188405653582
2543,170,305,1.0173215923312984
2544,170,310,0.7100173847190991
2545,170,315,-4.4458204111917106e-05
2546,170,320,-0.846242211073892
2547,170,325,-1.4529102061493793
2548,170,330,-1.4656397602561209
2549,170,335,-0.6847524417157885
2550,170,340,0.846304274822043
2551,170,345,2.8315586188467803
2552,170,350,4.799140744179762
2553,170,355,6.240918454935213
2554,170,360,6.7695951557098955
2555,175,0,3.560795947586985
2556,175,5,3.282679837970588
2557,175,10,2.5242830795734457
2558,175,15,1.4893291819505243
2559,175,20,0.4450962483699396
2560,175,25,-0.3602165812659992
2561,175,30,-0.7709359213306406
2562,175,35,-0.7642168718560349
2563,175,40,-0.445096678255416
2564,175,45,3.340688332330966e-06
2565,175,50,0.37348521447419003
2566,175,55,0.5351115065202835
2567,175,60,0.44509744769164084
2568,175,65,0.16796690966033884
2569,175,70,-0.16200658061920023
2570,175,75,-0.39906720821925734
2571,175,80,-0.44509866038106166
2572,175,85,-0.2871938493142643
2573,175,90,4.724449881723739e-06
2574,175,95,0.28720118191252414
2575,175,100,0.4451005347281514
2576,175,105,0.39906260084006173
2577,175,110,0.161997288176542
2578,175,115,-0.1679769144587909
2579,175,120,-0.4451035849022892
2580,175,125,-0.5351104977171759
2581,175,130,-0.37347659713642295
2582,175,135,1.0022091591602773e-05
2583,175,140,0.4451093465780935
2584,175,145,0.7642226285596454
2585,175,150,0.7709300156361932
2586,175,155,0.36019762133150773
2587,175,160,-0.4451254541773448
2588,175,165,-1.4893621851811656
2589,175,170,-2.5243116191948625
2590,175,175,-3.2826963538168403
2591,175,180,-3.5607959473237125
2592,175,185,-3.2826633216699683
2593,175,190,-2.524254539691215
2594,175,195,-1.4892961787128765
2595,175,200,-0.4450670427909413
2596,175,205,0.36023554082490533
2597,175,210,0.7709418266288033
2598,175,215,0.7642111148570389
2599,175,220,0.44508400981541135
2600,175,225,-1.6703397337335176e-05
2601,175,230,-0.3734938316078976
2602,175,235,-0.5351125150822579
2603,175,240,-0.4450913103023428
